formula,solver,runtime,conflicts,entropy,num sols
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,lingeling-ayv,0.0,34,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,lingeling-ayv,0.0,77,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,lingeling-ayv,0.0,494,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,lingeling-ayv,0.0,28,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,lingeling-ayv,0.0,498,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,lingeling-ayv,0.0,42,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,lingeling-ayv,0.0,65,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,lingeling-ayv,0.0,180,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,lingeling-ayv,0.0,35,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,lingeling-ayv,0.0,154,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,lingeling-ayv,0.0,486,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,lingeling-ayv,0.0,203,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,lingeling-ayv,0.0,52,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,lingeling-ayv,0.0,460,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,lingeling-ayv,0.0,75,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,lingeling-ayv,0.0,423,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,lingeling-ayv,0.0,119,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,lingeling-ayv,0.0,585,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,lingeling-ayv,0.0,195,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,lingeling-ayv,0.0,7,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,lingeling-ayv,0.0,235,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,lingeling-ayv,0.0,799,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,lingeling-ayv,0.0,457,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,lingeling-ayv,0.0,50,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,lingeling-ayv,0.0,30,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,lingeling-ayv,0.0,13,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,lingeling-ayv,0.0,226,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,lingeling-ayv,0.0,170,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,lingeling-ayv,0.0,305,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,lingeling-ayv,0.0,195,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,lingeling-ayv,0.0,356,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,lingeling-ayv,0.0,149,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,lingeling-ayv,0.0,587,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,lingeling-ayv,0.0,519,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,lingeling-ayv,0.0,102,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,lingeling-ayv,0.0,83,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,lingeling-ayv,0.0,403,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,lingeling-ayv,0.0,400,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,lingeling-ayv,0.0,184,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,lingeling-ayv,0.0,155,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,lingeling-ayv,0.0,726,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,lingeling-ayv,0.0,7,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,lingeling-ayv,0.0,256,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,lingeling-ayv,0.0,53,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,lingeling-ayv,0.0,227,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,lingeling-aqw,0.0,22,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,lingeling-aqw,0.0,1251,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,lingeling-aqw,0.0,17,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,lingeling-aqw,0.0,146,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,lingeling-aqw,0.0,113,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,lingeling-aqw,0.0,423,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,lingeling-aqw,0.0,302,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,lingeling-aqw,0.0,34,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,lingeling-aqw,0.0,129,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,lingeling-aqw,0.0,242,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,lingeling-aqw,0.0,351,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,lingeling-aqw,0.0,245,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,lingeling-aqw,0.0,364,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,lingeling-aqw,0.0,328,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,lingeling-aqw,0.0,664,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,lingeling-aqw,0.0,705,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,lingeling-aqw,0.0,39,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,lingeling-aqw,0.0,616,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,lingeling-aqw,0.0,194,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,lingeling-aqw,0.0,306,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,lingeling-aqw,0.0,184,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,lingeling-aqw,0.0,568,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,lingeling-aqw,0.0,273,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,lingeling-aqw,0.0,28,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,lingeling-aqw,0.0,177,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,lingeling-aqw,0.0,142,0.11,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,lingeling-aqw,0.0,211,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,lingeling-aqw,0.0,151,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,lingeling-aqw,0.0,289,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,lingeling-aqw,0.0,270,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,lingeling-aqw,0.0,16,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,lingeling-aqw,0.0,84,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,lingeling-aqw,0.0,318,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,lingeling-aqw,0.0,191,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,lingeling-aqw,0.0,988,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,lingeling-aqw,0.0,39,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,lingeling-aqw,0.0,57,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,lingeling-aqw,0.0,207,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,lingeling-aqw,0.0,157,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,lingeling-aqw,0.0,154,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,lingeling-aqw,0.0,60,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,lingeling-aqw,0.0,555,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,lingeling-aqw,0.0,646,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,lingeling-aqw,0.0,328,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,lingeling-aqw,0.0,89,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,lingeling-aqw,0.0,39,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,lingeling-aqw,0.0,374,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,lingeling-aqw,0.0,340,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,lingeling-aqw,0.0,220,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,lingeling-aqw,0.0,325,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,lingeling-aqw,0.0,512,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,lingeling-aqw,0.0,693,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,lingeling-aqw,0.0,89,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,lingeling-aqw,0.0,361,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,lingeling-aqw,0.0,300,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,lingeling-aqw,0.0,30,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,lingeling-aqw,0.0,22,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,lingeling-aqw,0.0,80,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,lingeling-aqw,0.0,183,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,lingeling-aqw,0.0,89,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,lingeling-aqw,0.0,112,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,lingeling-aqw,0.0,610,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,lingeling-aqw,0.0,458,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,lingeling-aqw,0.0,165,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,lingeling-aqw,0.0,238,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,lingeling-aqw,0.0,190,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,lingeling-aqw,0.0,97,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,lingeling-aqw,0.0,477,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,lingeling-aqw,0.0,674,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,lingeling-aqw,0.0,672,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,lingeling-aqw,0.0,65,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,lingeling-aqw,0.0,37,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,lingeling-aqw,0.0,542,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,lingeling-aqw,0.0,9,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,lingeling-aqw,0.0,157,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,lingeling-aqw,0.0,169,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,lingeling-aqw,0.0,101,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,lingeling-aqw,0.0,299,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,lingeling-aqw,0.0,509,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,lingeling-aqw,0.0,28,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,lingeling-aqw,0.0,529,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,lingeling-aqw,0.0,446,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,lingeling-aqw,0.0,426,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,lingeling-aqw,0.0,95,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,lingeling-aqw,0.0,190,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,lingeling-aqw,0.0,590,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,lingeling-aqw,0.0,665,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,lingeling-aqw,0.0,656,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,lingeling-aqw,0.0,99,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,lingeling-aqw,0.0,623,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,lingeling-aqw,0.0,225,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,lingeling-aqw,0.0,210,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,lingeling-aqw,0.0,537,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,lingeling-aqw,0.0,53,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,lingeling-aqw,0.0,144,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,lingeling-aqw,0.0,125,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,lingeling-aqw,0.0,98,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,lingeling-aqw,0.0,444,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,lingeling-aqw,0.0,375,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,lingeling-aqw,0.0,567,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,lingeling-aqw,0.0,239,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,lingeling-aqw,0.0,521,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,lingeling-aqw,0.0,221,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,lingeling-aqw,0.0,66,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,lingeling-aqw,0.0,408,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,lingeling-aqw,0.0,140,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,lingeling-aqw,0.0,317,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,lingeling-aqw,0.0,164,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,lingeling-aqw,0.0,579,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,lingeling-aqw,0.0,36,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,lingeling-aqw,0.0,4,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,lingeling-aqw,0.0,115,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,lingeling-aqw,0.0,223,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,lingeling-aqw,0.0,484,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,lingeling-aqw,0.0,376,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,lingeling-aqw,0.0,112,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,lingeling-aqw,0.0,85,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,lingeling-aqw,0.0,794,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,lingeling-aqw,0.0,225,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,lingeling-aqw,0.0,877,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,lingeling-aqw,0.0,65,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,lingeling-aqw,0.0,156,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,lingeling-aqw,0.0,372,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,lingeling-aqw,0.0,791,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,lingeling-aqw,0.0,473,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,lingeling-aqw,0.0,852,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,lingeling-aqw,0.0,441,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,lingeling-aqw,0.0,925,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,lingeling-aqw,0.0,408,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,lingeling-aqw,0.0,28,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,lingeling-aqw,0.0,99,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,lingeling-aqw,0.0,91,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,lingeling-aqw,0.0,10,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,lingeling-aqw,0.0,598,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,lingeling-aqw,0.0,216,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,lingeling-aqw,0.0,162,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,glucose,0.002946,318,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,glucose,0.000748,74,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,glucose,0.003182,415,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,glucose,0.0,47,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,glucose,0.002353,222,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,glucose,0.001376,183,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,glucose,0.000802,36,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,glucose,0.001132,96,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,glucose,0.001966,234,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,glucose,0.001084,74,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,glucose,0.001282,141,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,glucose,0.002635,298,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,glucose,0.001112,68,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,glucose,0.002288,298,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,glucose,0.004376,575,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,glucose,0.001745,139,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,glucose,0.001394,34,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,glucose,0.000961,193,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,glucose,0.002994,371,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,glucose,0.001719,272,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,glucose,0.004483,624,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,glucose,0.0074,634,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,glucose,0.002081,203,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,glucose,0.002753,297,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,glucose,0.003997,555,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,glucose,0.004464,597,0.11,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,glucose,0.001999,197,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,glucose,0.001769,266,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,glucose,0.003334,359,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,glucose,0.004916,765,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,glucose,0.003181,379,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,glucose,0.00093,30,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,glucose,0.002667,163,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,glucose,0.00098,32,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,glucose,0.000993,223,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,glucose,0.0,31,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,glucose,0.003599,486,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,glucose,0.004377,454,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,glucose,0.001627,108,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,glucose,0.001774,316,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,glucose,0.005036,566,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,glucose,0.003962,653,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,glucose,0.001697,108,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,glucose,0.004245,607,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,glucose,0.002006,255,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,glucose,0.002787,211,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,glucose,0.004567,491,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,glucose,0.00267,290,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,glucose,0.002086,283,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,glucose,0.006101,644,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,glucose,0.002791,282,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,glucose,0.002064,281,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,glucose,0.002647,363,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,glucose,0.002689,314,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,glucose,0.001627,133,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,glucose,0.003635,409,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,glucose,0.000835,81,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,glucose,0.00431,705,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,glucose,0.000816,231,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,glucose,0.001203,149,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,glucose,0.0,57,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,glucose,0.006744,899,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,glucose,0.001228,113,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,glucose,0.00443,787,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,glucose,0.006936,768,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,glucose,0.002879,334,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,glucose,0.003492,586,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,glucose,0.003639,622,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,glucose,0.003839,595,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,glucose,0.004151,518,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,glucose,0.000906,76,0.142,3980
